온도,반응시간,Scale,이론 고형분(%),monomer_BA,monomer_2-EHA,monomer_CHMA,monomer_AA,monomer_MMA,monomer_IBOMA,monomer_2-HEMA,monomer_HDDA,monomer_GMA,monomer_LMA,monomer_EMA,monomer_BMA,monomer_EA,monomer_IBOA,monomer_MA,monomer_2-HEA,monomer_b-CEA,monomer_4-HBA,monomer_IBXA,monomer_NOAA,monomer_MEDOL-10,monomer_AOMA,monomer_DPPA,monomer_POEA,monomer_MAA,monomer_AN,monomer_St,monomer_LA,monomer_2-PEA,monomer_DCPA,monomer_EDMA,monomer_HPA,chem_avg_tg,chem_avg_mw,chem_avg_polarity,수율(%),점도(cP),Tg,입도(nm)
83.0,,511.15,0.3,68.25,0.0,0.0,1.0,30.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.04249999999996,118.982625,0.202875,0.91,25.0,,
83.0,,511.1,0.3,63.25,0.0,0.0,1.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9925,117.580125,0.21037499999999998,0.93,25.0,,
83.0,,330.54,0.46,39.35,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9165,124.367675,0.169425,0.63,50.0,,
83.0,,511.04,0.3,56.25,0.0,0.0,1.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.72249999999997,159.489025,0.15187499999999998,0.91,25.0,-20.35,
83.0,,511.13,0.3,56.25,0.0,40.0,1.0,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.72249999999997,143.461025,0.15187499999999998,0.92,25.0,-13.79,
83.0,,511.2,0.29,56.25,0.0,0.0,1.0,40.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.1225,116.217025,0.231875,0.91,25.0,2.28,
83.0,,315.9,0.48,89.7,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.94,124.91066999999998,0.16875,0.63,50.0,,
83.0,,316.03,0.48,89.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.33999999999997,124.90526999999999,0.16425,0.53,50.0,,
83.0,,315.78,0.48,93.45,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.82758186397984,126.15782871536523,0.16209068010075567,0.57,50.0,,
83.0,,511.09,0.3,61.25,0.0,0.0,1.0,35.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.17249999999996,117.61952500000001,0.224375,0.92,25.0,-5.14,
83.0,,511.15,0.3,66.25,0.0,0.0,1.0,30.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.22249999999997,119.022025,0.21687499999999998,0.9,25.0,-12.35,
83.0,,511.02,0.3,68.25,0.0,0.0,1.0,30.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.04249999999996,118.982625,0.202875,0.92,25.0,-14.24,
83.0,,330.54,0.46,39.35,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9165,124.367675,0.169425,0.63,50.0,,
83.0,,512.9,0.3,61.25,0.0,0.0,0.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.85249999999996,116.878825,0.223875,0.92,25.0,-2.22,
83.0,,512.89,0.3,61.25,0.0,0.0,1.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.6325,116.73852500000001,0.224375,0.91,25.0,-2.65,
83.0,,511.97,0.3,62.25,0.0,0.0,1.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8125,117.15932500000001,0.217375,0.91,25.0,-4.89,
83.0,,511.97,0.3,62.25,0.0,0.0,2.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.59250000000003,117.019025,0.21787499999999999,0.91,25.0,-5.31,
83.0,,511.43,0.3,62.25,0.0,0.0,1.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.78249999999997,117.29842500000001,0.210875,0.92,25.0,-6.32,
83.0,,511.31,0.3,63.25,0.0,0.0,1.0,0.0,17.5,0.0,0.75,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.29249999999996,138.96512499999997,0.16312500000000002,0.52,25.0,-35.53,
83.0,,511.21,0.3,63.25,0.0,0.0,1.0,17.5,17.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.86749999999995,138.96512499999997,0.171875,0.92,25.0,-16.43,
83.0,,511.17,0.3,63.25,0.0,0.0,1.0,17.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.41749999999996,117.580125,0.201625,0.91,25.0,-25.45,
83.0,,511.03,0.3,63.25,0.0,0.0,0.0,17.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.28749999999997,136.65192499999998,0.17487499999999997,0.92,25.0,-16.12,
83.0,,511.0,0.3,62.25,0.0,0.0,0.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0325,117.299625,0.21687499999999998,0.91,25.0,-4.48,
83.0,,510.88,0.3,31.63,31.63,0.0,0.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.14630036996306,135.4672882711729,0.19405559444055592,0.93,25.0,-6.32,
83.0,,511.13,0.3,31.63,31.63,0.0,1.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.9264223577643,135.32700229977004,0.19455554444555542,0.91,25.0,-6.77,
83.0,,511.2,0.3,34.13,34.13,0.0,1.0,30.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.5772572742726,138.13197180281972,0.18580641935806416,0.91,25.0,-14.61,
83.0,,511.07,0.3,63.25,0.0,0.0,0.0,35.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.21250000000003,117.72042499999999,0.20987499999999998,0.9,25.0,-6.71,
83.0,,511.21,0.3,68.25,0.0,0.0,0.0,30.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.2625,119.122925,0.202375,0.9,25.0,-13.87,
83.0,,330.97,0.46,77.95,0.0,20.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.42249999999999,135.24129499999998,0.150125,0.62,80.0,,
83.0,,331.07,0.46,74.25,0.0,20.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.34250000000003,133.16522500000002,0.17787500000000003,0.63,8650.0,,
83.0,,332.97,0.46,76.25,0.0,20.0,3.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.14250000000004,134.28742499999998,0.162875,0.6,100.0,,
83.0,,332.12,0.46,78.7,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.82999999999998,135.45256999999998,0.14975,0.7,60.0,-36.75,
83.0,,332.28,0.46,78.7,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.82999999999998,135.45256999999998,0.14975,0.73,100.0,-36.75,
83.0,,332.42,0.46,78.7,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.82999999999998,135.45256999999998,0.14975,0.75,160.0,-36.75,
83.0,,331.57,0.46,79.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.35999999999996,146.7896,0.13949999999999999,0.59,60.0,-41.38,
83.0,,330.97,0.46,79.5,0.0,0.0,0.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.75,146.71945,0.13974999999999999,0.55,40.0,-41.52,
83.0,,331.47,0.46,78.7,0.0,0.0,1.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.03,146.27057,0.14575,0.43,60.0,-40.0,
83.0,,332.19,0.46,62.96,15.74,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.3116,144.284284,0.14188,0.59,20.0,-37.98,
83.0,,330.57,0.46,79.5,0.0,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.038,135.95757,0.14354999999999998,0.65,60.0,-38.2,
83.0,,331.28,0.46,66.96,16.74,5.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,239.57160000000005,136.165684,0.15838000000000005,0.67,20.0,-42.22,
83.0,,332.97,0.46,77.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.75,145.3167,0.1585,0.55,60.0,-36.78,
83.0,,332.97,0.46,78.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.15000000000003,145.8778,0.15100000000000002,0.62,40.0,-38.67,
83.0,,332.97,0.46,77.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.55,142.5127,0.1625,0.6,60.0,-36.71,
83.0,,332.97,0.46,78.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.95000000000002,143.0738,0.15500000000000003,0.59,60.0,-38.6,
83.0,,333.27,0.46,87.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.75000000000003,130.49269999999999,0.1675,0.54,40.0,-42.32,
83.0,,332.97,0.46,68.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.75000000000006,139.0658,0.15000000000000002,0.57,20.0,-25.7,
83.0,,332.97,0.46,88.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.15,131.0538,0.16000000000000003,0.62,40.0,-44.07,
83.0,,339.31,0.45,77.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.55,134.4987,0.1625,0.74,500.0,-33.61,
83.0,,335.22,0.46,78.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.95000000000002,135.05980000000002,0.15500000000000003,0.75,80.0,-35.46,
83.0,,314.69,0.48,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.66,50.0,-47.45,
83.0,,330.97,0.46,74.5,0.0,0.0,0.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.95000000000005,151.42694999999998,0.13625,0.63,60.0,-37.72,
83.0,,330.97,0.46,69.5,0.0,0.0,0.5,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.15,156.13444999999996,0.13275,0.7,60.0,-33.6,
83.0,,330.97,0.46,77.5,0.0,0.0,0.5,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.93,146.75885,0.15375,0.66,60.0,-39.73,
83.0,,313.28,0.48,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.61,50.0,-47.45,
83.0,,313.64,0.48,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.63,50.0,-47.45,
83.0,,311.7,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.63,50.0,-47.45,
83.0,,309.46,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,,,-47.45,
83.0,,311.24,0.94,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.63,50.0,-47.45,
83.0,,306.15,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,,,-47.45,
83.0,,306.81,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,,,-47.45,
83.0,,332.59,0.46,92.2,0.0,0.0,1.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,226.96500000000003,126.21231999999999,0.176,0.77,180.0,-50.44,
83.0,,316.56,0.48,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,224.78500000000003,126.17291999999999,0.16200000000000003,0.72,,-51.94,
83.0,,314.79,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.64,50.0,-47.45,
83.0,,310.12,0.49,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,,,-47.45,
83.0,,309.46,0.47,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,,,-47.45,
83.0,,329.13,0.47,37.98,37.98,0.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,233.72424257574244,142.94379562043798,0.16513348665133487,0.56,50.0,-40.03,
83.0,,329.13,0.47,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,235.1581053698075,122.46179331306989,0.16013171225937184,0.58,50.0,-44.02,
83.0,,314.81,0.48,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.72,25.0,-41.92,
83.0,,314.41,0.48,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.63,50.0,-41.92,
83.0,,314.43,0.48,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.66,25.0,-41.92,
83.0,,314.42,0.48,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.62,25.0,-41.92,
83.0,,329.63,0.47,37.98,37.98,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,258.121802819718,166.8026097390261,0.12813718628137188,0.61,50.0,-42.1,
